tconst,titleType,startYear,runtimeMinutes,averageRating,numVotes,Adventure,Animation,Family,Mystery,Horror,Musical,Comedy,Fantasy,Documentary,War,Crime,Film-Noir,Romance,Action,Drama,Thriller,Sci-Fi,Western,History,Biography,title,language
tt0107745,movie,1993,71,6.4,6106,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Il était une fois la forêt,fr
tt0107756,movie,1992,94,7.1,18982,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,Orlando,fr
tt0107798,movie,1993,141,6.6,97054,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,L'affaire Pélican,fr
tt0107808,movie,1993,138,7.5,87820,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,Un monde idéal,fr
tt0107818,movie,1993,125,7.7,260050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Philadelphie,fr
tt0107840,movie,1993,109,6.1,16833,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Poetic Justice,fr
tt0107843,movie,1993,109,6.1,30396,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,Sans retour,fr
tt0107863,movie,1993,111,5.5,4920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Posse: La revanche de Jesse Lee,fr
tt0107875,movie,1991,82,6.7,3203,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,La princesse et les vilains lutins,fr
tt0107889,movie,1993,112,6.5,11669,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,The Program,fr
tt0107920,movie,1993,90,7.3,4972,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Une pluie de pierres,fr
tt0107927,movie,1993,105,5.5,9704,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,La vraie de vraie,fr
tt0107943,movie,1993,134,7.8,85600,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Les vestiges du jour,fr
tt0107953,movie,1993,97,5.9,16977,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Le retour des morts-vivants 3,fr
tt0107969,movie,1993,129,6.2,48516,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,Soleil levant,fr
tt0107977,movie,1993,104,6.7,138237,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Robin des Bois: Héros en collants,fr
tt0107978,movie,1993,104,4.2,54924,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,RoboCop 3,fr
tt0107983,movie,1993,110,6.5,15328,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,Romeo pris au piège,fr
tt0107985,movie,1993,103,6.1,31352,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,La recrue de l'année,fr
tt0107999,movie,1992,90,5,2606,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Déception,fr
tt0108000,movie,1993,114,6.9,3288,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Ruby in Paradise,fr
tt0108037,movie,1993,101,7.8,104564,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Le petit champ,fr
tt0108052,movie,1993,195,9,1466625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,La liste de Schindler,fr
tt0108071,movie,1993,101,7.3,44859,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,Le jardin secret,fr
tt0108101,movie,1993,131,7.3,20585,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,L'univers des ombres,fr
tt0108122,movie,1993,188,7.6,47696,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Les chassés-croisés,fr
tt0108148,movie,1993,85,7.5,17334,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,Iron Monkey: La légende démasquée,fr
tt0108149,movie,1993,112,6.8,22848,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Six degrés de séparation,fr
tt0108160,movie,1993,105,6.8,192545,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,Nuits blanches à Seattle,fr
tt0108162,movie,1993,107,5.1,34395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Sliver,fr
tt0108171,movie,1993,98,6.1,25630,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,Tireur d'élite,fr
tt0108174,movie,1993,93,6.5,43234,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"Eh! oui, j'ai épousé une meurtrière",fr
tt0108185,movie,1993,114,6.3,23397,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Sommersby,fr
tt0108186,movie,1993,95,5.9,22708,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,Le gendre,fr
tt0108187,movie,1993,93,3.9,5974,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Le fils de la panthère rose,fr
tt0108207,movie,1993,87,5.5,4615,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Grandeur et descendance,fr
tt0108211,movie,1993,134,7.5,38028,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Stalingrad,fr
tt0108238,movie,1993,102,5.9,45858,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Sur les traces de l'ennemi,fr
tt0108255,movie,1993,104,4.2,63483,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Super Mario,fr
tt0108258,movie,1993,87,5.1,8878,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Les fous du surf ninja,fr
tt0108308,movie,1993,96,4.8,36744,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Les tortues ninja III,fr
tt0108311,movie,1993,96,5.3,3660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,L'ambitieuse,fr
tt0108330,movie,1993,115,7.3,58811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Tu seras un homme,fr
tt0108333,movie,1993,105,6.4,59992,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Les trois mousquetaires,fr
tt0108339,movie,1993,85,5.5,5875,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Parasites,fr
tt0108358,movie,1993,130,7.8,169093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,Duel au soleil,fr
tt0108366,movie,1993,78,6.4,4034,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,Totally F***ed Up,fr
tt0108395,movie,1994,76,5.3,7375,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Un Troll dans le Parc,fr
tt0108399,movie,1993,119,7.9,244546,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,À coeur perdu,fr
tt0108410,movie,1993,91,6.3,4202,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,20 piastres,fr
tt0108442,movie,1993,90,6,10102,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Pas de vacances pour les Blues,fr
tt0108451,movie,1993,102,6.8,15667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Coeur sauvage,fr
tt0108473,movie,1993,109,6.3,28332,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,La disparue,fr
tt0108500,movie,1993,107,7,38310,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Les visiteurs,fr
tt0108517,movie,1993,98,5.4,6944,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Warlock: L'armageddon,fr
tt0108526,movie,1993,72,6,16230,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Nous sommes de retour: Une Histoire de Dinosaures,fr
tt0108539,movie,1993,97,4.8,14613,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Week-end chez Bernie's II,fr
tt0108550,movie,1993,118,7.7,256185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Qui est Gilbert Grape?,fr
tt0108583,movie,1993,72,6.9,2967,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,Wittgenstein,fr
tt0108592,movie,1992,125,6.7,7740,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Il était une fois en Chine 3,fr
tt0108596,movie,1993,123,7,3360,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,J'ai connu Hemingway,fr
tt0108624,movie,1993,107,6.4,4131,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,Yi tin to lung gei: Moh gaau gaau jue,fr
tt0109015,movie,1994,93,4.6,10009,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3 ninjas contre-attaquent,fr
tt0109040,movie,1994,86,6.9,328497,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Ace Ventura - Détective pour chiens et chats,fr
tt0109093,movie,1994,105,6.8,7157,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,Amateur,fr
tt0109099,movie,1993,96,5.6,2977,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,Le yakuza américain,fr
tt0109117,movie,1994,160,8,55558,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,Andaz Apna Apna,fr
tt0109120,movie,1994,94,5.7,7331,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,André,fr
tt0109127,movie,1994,102,6.2,35116,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Les anges frappent et courent,fr
tt0109129,movie,1994,107,5.4,2387,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,Angie,fr
tt0109162,movie,1994,85,5.9,8434,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Astérix et les Indiens,fr
tt0109190,movie,1994,99,6.2,56311,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Les aventures de bébé,fr
tt0109198,movie,1994,99,5.2,13640,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Les belles de l'Ouest,fr
tt0109206,movie,1994,119,7.5,5370,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,La reine des bandits,fr
tt0109254,movie,1994,104,5.5,94115,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,Le flic de Beverly Hills III,fr
tt0109279,movie,1994,88,6.6,10750,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,L'étalon noir,fr
tt0109287,movie,1994,93,5.3,22385,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,L'apprenti millionnaire,fr
tt0109288,movie,1994,92,5.1,10629,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,Blankman,fr
tt0109297,movie,1993,106,6.2,9204,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Les yeux de braise,fr
tt0109303,movie,1994,121,6.2,34071,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,Billets pour l'enfer,fr
tt0109306,movie,1994,101,6.4,8261,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Sous le ciel du Nevada,fr
tt0109321,movie,1994,107,6,4564,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Les Trouble-Fête,fr
tt0109327,movie,1994,96,6,13088,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Brainscan,fr
tt0109340,movie,1994,97,7.2,3598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Les leçons de la vie,fr
tt0109348,movie,1994,98,7.4,42096,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Coups de feu sur Broadway,fr
tt0109361,movie,1994,80,5.3,9252,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Cabin Boy,fr
tt0109369,movie,1994,96,6.1,10814,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Camp Nowhere,fr
tt0109370,movie,1995,91,5.9,18087,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Opération Canadian Bacon,fr
tt0109374,movie,1994,100,6.3,2533,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,Amour captif,fr
tt0109376,movie,1994,89,2.6,4560,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Voiture 54, où êtes-vous?",fr
tt0109382,movie,1993,100,7.2,9321,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,Journal intime,fr
tt0109402,movie,1994,94,5.9,22340,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,À toute allure,fr
tt0109403,movie,1994,102,5.2,7280,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,La patrouille,fr
tt0109415,movie,1995,92,4.3,8470,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Les enfants de l'horreur III: Moisson urbaine,fr
tt0109417,movie,1994,99,6.3,7864,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Lune rouge,fr
tt0109424,movie,1994,102,8,97734,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,Chung Hing sam lam,fr
tt0109439,movie,1994,116,5.6,20892,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Les apprentis cow-boys 2,fr
tt0109440,movie,1994,100,7.5,10538,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,La cité de la peur,fr
tt0109443,movie,1994,107,5.7,4206,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Trou de mémoire,fr
tt0109444,movie,1994,141,6.9,109112,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,Danger immédiat,fr
tt0109445,movie,1994,92,7.7,233542,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Commis en folie,fr
tt0109446,movie,1994,119,6.7,74418,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Le client,fr
tt0109447,movie,1994,90,5.5,8659,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Un Grain de Malice,fr
tt0109456,movie,1994,121,5.2,25952,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Couleur de la nuit,fr
tt0109480,movie,1994,93,5.2,7547,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,Les robberson enquêtent,fr
tt0109484,movie,1994,115,6.6,14271,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,"Corrina, Corrina",fr
tt0109493,movie,1994,102,5.9,9143,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,Deux cow-boys à New York,fr
tt0109504,movie,1994,115,7,11471,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Crooklyn,fr
tt0109506,movie,1994,102,7.5,207493,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,Le corbeau,fr
tt0109508,movie,1994,119,8,21754,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,Crumb,fr
tt0109514,movie,1994,102,5.6,2524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Le fléau de l'ivresse,fr
tt0109520,movie,1994,106,6.1,43379,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,D2: Les mighty ducks - jeu de puissance,fr
tt0109550,movie,1993,94,6,3126,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Dark Waters,fr
tt0109575,movie,1994,120,5.6,4938,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Cyber connections,fr
tt0109578,movie,1994,95,4.9,8958,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,Le justicier V: Le protecteur,fr
tt0109579,movie,1994,103,7.2,27081,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,La jeune fille et la mort,fr
tt0109593,movie,1995,102,4.7,2382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Venus Erotica,fr
tt0109635,movie,1994,128,6.2,54873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Harcèlement,fr
tt0109642,movie,1995,132,7.4,48972,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Dolores Claiborne,fr
tt0109665,movie,1993,103,6.2,6228,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Une épouse trop parfaite,fr
tt0109676,movie,1994,101,5.6,21695,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Zone critique,fr
tt0109686,movie,1994,107,7.3,416561,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,La cloche et l'idiot,fr
tt0109688,movie,1994,100,7,17128,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Les cendres du temps,fr
tt0109707,movie,1994,127,7.8,184970,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,Ed Wood,fr
tt0109723,movie,1995,92,4.4,7024,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Le baiser du vampire,fr
tt0109731,movie,1994,102,7,6540,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,L'enfer,fr
tt0109747,movie,1993,116,7.7,2841,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,La stratégie de l'escargot,fr
tt0109758,movie,1994,113,4.2,7394,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,Évasion vers l'Éden,fr
tt0109759,movie,1994,103,7,21277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Exotica,fr
tt0109770,movie,1994,90,3.8,7688,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Les Quatre Fantastiques,fr
tt0109783,movie,1994,97,5.2,3190,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Les fantasmes de Kathy,fr
tt0109798,movie,1994,125,5.8,3620,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,La fille de d'Artagnan,fr
tt0109813,movie,1994,91,5,87251,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Les Pierrafeu,fr
tt0109830,movie,1994,142,8.8,2286019,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Forrest Gump,fr
tt0109831,movie,1994,117,7.1,168011,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,Quatre mariages et un enterrement,fr
tt0109836,movie,1994,123,6.3,59710,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Frankenstein d'après l'oeuvre de Mary Shelley,fr
tt0109838,movie,1993,80,6.4,8301,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,La cité des monstres,fr
tt0109842,movie,1994,114,7.5,15018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,Fresh,fr
tt0109890,movie,1994,115,5.8,19869,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Le guet-apens,fr
tt0109891,movie,1994,109,4.9,8797,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Pour en finir avec papa,fr
tt0109906,movie,1994,109,6.1,3590,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,L'insigne de la honte,fr
tt0109936,movie,1994,113,6.3,16089,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Les héritiers affamés,fr
tt0109951,movie,1994,96,6.2,19593,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Un ange gardien pour Tess,fr
tt0109959,movie,1993,94,5.2,3848,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,Tueurs d'élite,fr
tt0109965,movie,1994,127,5.8,3842,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Guyver: Dark Hero,fr
tt0110005,movie,1994,99,7.3,67831,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,Créatures célestes,fr
tt0110006,movie,1995,97,6.6,31018,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Les poids lourds,fr
tt0110008,movie,1994,119,7.3,35233,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Pompoko,fr
tt0110027,movie,1994,99,4.4,22271,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,Highlander III,fr
tt0110066,movie,1995,113,5.9,7539,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,L'invité,fr
tt0110074,movie,1994,111,7.2,85747,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,Opération Hudsucker,fr
tt0110081,movie,1994,133,8.3,20710,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Vivre !,fr
tt0110093,movie,1994,123,5.3,12664,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,Bagarre à la une,fr
tt0110097,movie,1994,115,5.5,2896,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Je ferai n'importe quoi,fr
tt0110099,movie,1994,100,6.2,26739,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,L'amour en équation,fr
tt0110123,movie,1994,91,4.9,14815,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,En avant les recrues,fr
tt0110146,movie,1994,98,5.4,9176,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Intersection,fr
tt0110148,movie,1994,123,7.5,351345,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,Entretien avec un vampire,fr
tt0110157,movie,1994,108,6.6,9485,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L'enfer blanc,fr
tt0110167,movie,1994,101,6.4,45285,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,Milliardaire malgré lui,fr
tt0110169,movie,1994,77,2.8,10536,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,It's Pat,fr
tt0110189,movie,1995,82,4.7,2829,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,The Jerky Boys,fr
tt0110200,movie,1994,103,7.5,25164,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Jing wu ying xiong,fr
tt0110201,movie,1994,106,7.5,4774,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Hail the Judge,fr
tt0110213,movie,1994,111,6,19105,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Le livre de la jungle,fr
tt0110216,movie,1994,109,4.7,73570,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,Junior,fr
tt0110296,movie,1994,101,7.4,3868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Mère indigne,fr
tt0110299,movie,1994,116,7.4,2387,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Lamerica,fr
tt0110305,movie,1994,94,5.8,6743,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lassie,fr
tt0110308,movie,1994,110,7,26151,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,Séduction fatale,fr
tt0110322,movie,1994,133,7.5,185120,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,Légendes d'automne,fr
tt0110329,movie,1994,85,4.6,12034,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,L'abominable Lutin II,fr
tt0110353,movie,1994,98,5.5,7298,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Les aventures de Lightning Jack,fr
tt0110357,movie,1994,88,8.5,1155443,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Le Roi Lion,fr
tt0110365,movie,1994,98,6.7,9296,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Odessa U.S.A.,fr
tt0110366,movie,1994,82,6.3,57061,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Les petits garnements,fr
tt0110367,movie,1994,115,7.3,64200,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Les quatre filles du Docteur March,fr
tt0110391,movie,1994,108,6,5141,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,Histoire d'amour,fr
tt0110395,movie,1994,101,6,4900,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,Love and a .45,fr
tt0110399,movie,1994,100,5.9,7865,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,A Low Down Dirty Shame,fr
tt0110413,movie,1994,110,8.5,1258647,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,Le professionnel,fr
tt0110428,movie,1994,110,7.2,18603,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,La folie du roi George,fr
tt0110443,movie,1995,95,6.3,39575,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Major Payne,fr
tt0110475,movie,1994,101,6.9,426866,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,Le masque,fr
tt0110478,movie,1994,127,7,120068,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Maverick,fr
tt0110490,movie,1994,102,5.6,4660,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,Hommes de guerre,fr
tt0110516,movie,1994,110,5.6,13188,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Quand les gamins s'en mêlent,fr
tt0110527,movie,1994,114,6.6,44111,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,Le miracle de la 34e rue,fr
